Beach Name,Measurement Timestamp,Water Temperature,Wave Height
Montrose Beach,08/21/2016 02:00:00 AM,18.5,0.224
Ohio Street Beach,08/21/2016 02:00:00 AM,22,0.145
Calumet Beach,08/21/2016 03:00:00 AM,19.1,0.242
Montrose Beach,08/21/2016 03:00:00 AM,18.7,0.225
Ohio Street Beach,08/21/2016 03:00:00 AM,21.8,0.157
Calumet Beach,08/21/2016 04:00:00 AM,19,0.257
Montrose Beach,08/21/2016 04:00:00 AM,18.7,0.222
Ohio Street Beach,08/21/2016 04:00:00 AM,21.5,0.155
Calumet Beach,08/21/2016 12:00:00 PM,19,0.297
Montrose Beach,08/21/2016 12:00:00 PM,19.2,0.283
Ohio Street Beach,08/21/2016 12:00:00 PM,20.3,0.192
Ohio Street Beach,6/2/2017 10:00,15.9,0.187
Ohio Street Beach,6/2/2017 11:00,15.9,0.187
Calumet Beach,08/21/2016 06:00:00 AM,18.9,0.256
Montrose Beach,08/21/2016 06:00:00 AM,18.6,0.228
Ohio Street Beach,08/21/2016 06:00:00 AM,20.7,0.148
Calumet Beach,08/21/2016 07:00:00 AM,18.9,0.267
Montrose Beach,08/21/2016 07:00:00 AM,18.5,0.211
Ohio Street Beach,08/21/2016 07:00:00 AM,20.4,0.148
Calumet Beach,08/21/2016 08:00:00 AM,18.9,0.243
Montrose Beach,08/21/2016 08:00:00 AM,18.5,0.196
Ohio Street Beach,08/21/2016 08:00:00 AM,19.7,0.148
Calumet Beach,08/21/2016 09:00:00 AM,18.8,0.22
Montrose Beach,08/21/2016 09:00:00 AM,18.6,0.205
Ohio Street Beach,08/21/2016 09:00:00 AM,19.6,0.162
Calumet Beach,08/21/2016 10:00:00 AM,18.7,0.236
Montrose Beach,08/21/2016 10:00:00 AM,18.7,0.257
Ohio Street Beach,08/21/2016 10:00:00 AM,19.8,0.171
Calumet Beach,08/21/2016 11:00:00 AM,18.8,0.324
Montrose Beach,08/21/2016 11:00:00 AM,18.9,0.282
Ohio Street Beach,08/21/2016 11:00:00 AM,20,0.185
Calumet Beach,08/21/2016 05:00:00 PM,19.8,0.293
Montrose Beach,08/21/2016 05:00:00 PM,19.8,0.295
Ohio Street Beach,08/21/2016 05:00:00 PM,20.9,0.206
Calumet Beach,08/21/2016 09:00:00 PM,19.5,0.247
Montrose Beach,08/21/2016 09:00:00 PM,19.4,0.277
Ohio Street Beach,08/21/2016 09:00:00 PM,20.4,0.202
Calumet Beach,08/22/2016 12:00:00 AM,19.5,0.245
Montrose Beach,08/22/2016 12:00:00 AM,19.1,0.262
Ohio Street Beach,08/22/2016 12:00:00 AM,19.3,0.186
Calumet Beach,08/22/2016 02:00:00 AM,20.3,0.237
Montrose Beach,08/22/2016 02:00:00 AM,19.1,0.259
Ohio Street Beach,08/22/2016 02:00:00 AM,19.8,0.178
Ohio Street Beach,7/5/2017 4:00,20.4,0.187
Ohio Street Beach,7/5/2017 5:00,20.3,0.187
Calumet Beach,08/21/2016 01:00:00 PM,19.3,0.257
Montrose Beach,08/21/2016 01:00:00 PM,19.3,0.289
Ohio Street Beach,08/21/2016 01:00:00 PM,20.7,0.197
Calumet Beach,08/21/2016 02:00:00 PM,19.2,0.301
Montrose Beach,08/21/2016 02:00:00 PM,19.5,0.303
Ohio Street Beach,08/21/2016 02:00:00 PM,20.6,0.231
Calumet Beach,08/22/2016 06:00:00 AM,20.3,0.208
Montrose Beach,08/22/2016 06:00:00 AM,19.4,0.229
Ohio Street Beach,08/22/2016 06:00:00 AM,19.8,0.154
Ohio Street Beach,6/2/2017 12:00,16,0.187
Ohio Street Beach,6/2/2017 13:00,16.1,0.187
Ohio Street Beach,6/2/2017 14:00,16.4,0.187
Ohio Street Beach,6/2/2017 15:00,16.6,0.187
Ohio Street Beach,6/2/2017 16:00,16.6,0.187
Ohio Street Beach,6/2/2017 17:00,16.3,0.187
Ohio Street Beach,6/2/2017 18:00,16.1,0.187
Ohio Street Beach,6/2/2017 19:00,15.8,0.187
Ohio Street Beach,6/2/2017 20:00,15.7,0.187
Ohio Street Beach,6/2/2017 21:00,15.7,0.187
Ohio Street Beach,6/2/2017 22:00,15.6,0.187
Ohio Street Beach,6/2/2017 23:00,15.6,0.187
Ohio Street Beach,6/3/2017 0:00,15.6,0.187
Ohio Street Beach,6/3/2017 1:00,15.5,0.187
Ohio Street Beach,6/3/2017 2:00,15.5,0.187
Ohio Street Beach,6/3/2017 3:00,15.4,0.187
Ohio Street Beach,6/3/2017 4:00,15.4,0.187
Ohio Street Beach,6/3/2017 5:00,15.4,0.187
Ohio Street Beach,6/3/2017 6:00,15.4,0.187
Ohio Street Beach,6/3/2017 7:00,15.5,0.187
Calumet Beach,08/21/2016 03:00:00 PM,18.8,0.273
Montrose Beach,08/21/2016 03:00:00 PM,19.7,0.302
Ohio Street Beach,08/21/2016 03:00:00 PM,20.6,0.175
Calumet Beach,08/21/2016 04:00:00 PM,19.5,0.353
Montrose Beach,08/21/2016 04:00:00 PM,19.8,0.31
Ohio Street Beach,08/21/2016 04:00:00 PM,20.8,0.21
Calumet Beach,08/21/2016 06:00:00 PM,19.8,0.312
Montrose Beach,08/21/2016 06:00:00 PM,19.7,0.292
Ohio Street Beach,08/21/2016 06:00:00 PM,21.4,0.224
Calumet Beach,08/21/2016 07:00:00 PM,19.7,0.257
Montrose Beach,08/21/2016 07:00:00 PM,19.6,0.294
Ohio Street Beach,08/21/2016 07:00:00 PM,20.7,0.202
Calumet Beach,08/21/2016 08:00:00 PM,19.6,0.245
Montrose Beach,08/21/2016 08:00:00 PM,19.5,0.296
Ohio Street Beach,08/21/2016 08:00:00 PM,20.5,0.215
Calumet Beach,08/21/2016 10:00:00 PM,19.5,0.242
Montrose Beach,08/21/2016 10:00:00 PM,19.3,0.268
Ohio Street Beach,08/21/2016 10:00:00 PM,20.1,0.188
Calumet Beach,08/21/2016 11:00:00 PM,19.5,0.248
Montrose Beach,08/21/2016 11:00:00 PM,19.2,0.256
Ohio Street Beach,08/21/2016 11:00:00 PM,19.8,0.188
Calumet Beach,08/22/2016 01:00:00 AM,20.3,0.245
Montrose Beach,08/22/2016 01:00:00 AM,19.1,0.279
Ohio Street Beach,08/22/2016 01:00:00 AM,19.2,0.18
Calumet Beach,08/22/2016 03:00:00 AM,20.4,0.229
Montrose Beach,08/22/2016 03:00:00 AM,19,0.256
Ohio Street Beach,08/22/2016 03:00:00 AM,19.7,0.171
Calumet Beach,08/22/2016 04:00:00 AM,20.4,0.232
Montrose Beach,08/22/2016 04:00:00 AM,18.9,0.239
Ohio Street Beach,08/22/2016 04:00:00 AM,19.9,0.166
Calumet Beach,08/22/2016 05:00:00 AM,20.3,0.217
Montrose Beach,08/22/2016 05:00:00 AM,19.6,0.226
Ohio Street Beach,08/22/2016 05:00:00 AM,19.8,0.157
Calumet Beach,08/22/2016 07:00:00 AM,20.2,0.214
Montrose Beach,08/22/2016 07:00:00 AM,19.4,0.229
Ohio Street Beach,08/22/2016 07:00:00 AM,19.9,0.159
Calumet Beach,08/22/2016 08:00:00 AM,20.2,0.205
Montrose Beach,08/22/2016 08:00:00 AM,19.5,0.214
Ohio Street Beach,08/22/2016 08:00:00 AM,20,0.16
Calumet Beach,08/22/2016 09:00:00 AM,20.3,0.194
Montrose Beach,08/22/2016 09:00:00 AM,19.7,0.224
Ohio Street Beach,08/22/2016 09:00:00 AM,20.1,0.153
Calumet Beach,08/22/2016 10:00:00 AM,20.6,0.247
Montrose Beach,08/22/2016 10:00:00 AM,20.1,0.22
Ohio Street Beach,08/22/2016 10:00:00 AM,20.3,0.145
Calumet Beach,08/22/2016 11:00:00 AM,21,0.2
Montrose Beach,08/22/2016 11:00:00 AM,20.3,0.216
Ohio Street Beach,08/22/2016 11:00:00 AM,20.8,0.182
Calumet Beach,08/22/2016 12:00:00 PM,21.2,0.196
Montrose Beach,08/22/2016 12:00:00 PM,20.5,0.207
Ohio Street Beach,08/22/2016 12:00:00 PM,21.6,0.157
Calumet Beach,08/22/2016 01:00:00 PM,22,0.203
Montrose Beach,08/22/2016 01:00:00 PM,21.2,0.2
Ohio Street Beach,08/22/2016 01:00:00 PM,21.6,0.172
Calumet Beach,08/22/2016 02:00:00 PM,22.5,0.19
Montrose Beach,08/22/2016 02:00:00 PM,21.1,0.213
Ohio Street Beach,08/22/2016 02:00:00 PM,21.8,0.157
Calumet Beach,08/22/2016 03:00:00 PM,21.8,0.173
Montrose Beach,08/22/2016 03:00:00 PM,21.1,0.2
Ohio Street Beach,08/22/2016 03:00:00 PM,21.5,0.168
Calumet Beach,08/22/2016 04:00:00 PM,22,0.216
Montrose Beach,08/22/2016 04:00:00 PM,21.2,0.183
Ohio Street Beach,08/22/2016 04:00:00 PM,21.2,0.168
Calumet Beach,08/22/2016 05:00:00 PM,22,0.153
Montrose Beach,08/22/2016 05:00:00 PM,21.6,0.174
Ohio Street Beach,08/22/2016 05:00:00 PM,20.7,0.158
Calumet Beach,08/22/2016 06:00:00 PM,21.7,0.133
Montrose Beach,08/22/2016 06:00:00 PM,21.6,0.16
Ohio Street Beach,08/22/2016 06:00:00 PM,20.3,0.159
Calumet Beach,08/22/2016 07:00:00 PM,21.2,0.133
Montrose Beach,08/22/2016 07:00:00 PM,21.2,0.151
Ohio Street Beach,08/22/2016 07:00:00 PM,20.2,0.2
Calumet Beach,08/22/2016 08:00:00 PM,21.4,0.12
Montrose Beach,08/22/2016 08:00:00 PM,21,0.131
Ohio Street Beach,08/22/2016 08:00:00 PM,20.2,0.13
Calumet Beach,08/22/2016 09:00:00 PM,21.5,0.116
Montrose Beach,08/22/2016 09:00:00 PM,20.9,0.143
Ohio Street Beach,08/22/2016 09:00:00 PM,20,0.106
Calumet Beach,08/22/2016 10:00:00 PM,21.4,0.106
Montrose Beach,08/22/2016 10:00:00 PM,20.7,0.107
Ohio Street Beach,08/22/2016 10:00:00 PM,19.9,0.107
Calumet Beach,08/22/2016 11:00:00 PM,20.8,0.097
Montrose Beach,08/22/2016 11:00:00 PM,20.6,0.105
Ohio Street Beach,08/22/2016 11:00:00 PM,19.9,0.091
Calumet Beach,08/23/2016 12:00:00 AM,20.7,0.099
Montrose Beach,08/23/2016 12:00:00 AM,20.5,0.098
Ohio Street Beach,08/23/2016 12:00:00 AM,19.9,0.092
Calumet Beach,08/23/2016 01:00:00 AM,20.5,0.099
Montrose Beach,08/23/2016 01:00:00 AM,20.3,0.11
Ohio Street Beach,08/23/2016 01:00:00 AM,19.9,0.114
Calumet Beach,08/23/2016 02:00:00 AM,20.5,0.092
Montrose Beach,08/23/2016 02:00:00 AM,20.3,0.105
Ohio Street Beach,08/23/2016 02:00:00 AM,19.9,0.108
Calumet Beach,08/23/2016 03:00:00 AM,20.4,0.096
Montrose Beach,08/23/2016 03:00:00 AM,20.2,0.1
Ohio Street Beach,08/23/2016 03:00:00 AM,19.8,0.094
Calumet Beach,08/23/2016 04:00:00 AM,20.3,0.092
Montrose Beach,08/23/2016 04:00:00 AM,20.1,0.101
Ohio Street Beach,08/23/2016 04:00:00 AM,19.8,0.11
Calumet Beach,08/23/2016 05:00:00 AM,20.2,0.106
Montrose Beach,08/23/2016 05:00:00 AM,20,0.098
Ohio Street Beach,08/23/2016 05:00:00 AM,19.8,0.098
Calumet Beach,08/23/2016 06:00:00 AM,20.2,0.104
Montrose Beach,08/23/2016 06:00:00 AM,19.9,0.105
Ohio Street Beach,08/23/2016 06:00:00 AM,19.8,0.1
Calumet Beach,08/23/2016 07:00:00 AM,20.1,0.113
Montrose Beach,08/23/2016 07:00:00 AM,19.6,0.096
Ohio Street Beach,08/23/2016 07:00:00 AM,19.7,0.089
Calumet Beach,08/23/2016 08:00:00 AM,20.1,0.121
Montrose Beach,08/23/2016 08:00:00 AM,19.7,0.097
Ohio Street Beach,08/23/2016 08:00:00 AM,19.8,0.102
Calumet Beach,08/23/2016 09:00:00 AM,20.2,0.153
Montrose Beach,08/23/2016 09:00:00 AM,19.9,0.105
Ohio Street Beach,08/23/2016 09:00:00 AM,19.9,0.145
Calumet Beach,08/23/2016 10:00:00 AM,20.4,0.228
Montrose Beach,08/23/2016 10:00:00 AM,20.2,0.113
Ohio Street Beach,08/23/2016 10:00:00 AM,20.2,0.124
Calumet Beach,08/23/2016 11:00:00 AM,20.7,0.169
Montrose Beach,08/23/2016 11:00:00 AM,20.4,0.108
Ohio Street Beach,08/23/2016 11:00:00 AM,20.4,0.127
Calumet Beach,08/23/2016 12:00:00 PM,20.9,0.173
Montrose Beach,08/23/2016 12:00:00 PM,20.8,0.108
Ohio Street Beach,08/23/2016 12:00:00 PM,20.5,0.148
Calumet Beach,08/23/2016 01:00:00 PM,21.1,0.149
Montrose Beach,08/23/2016 01:00:00 PM,20.9,0.119
Ohio Street Beach,08/23/2016 01:00:00 PM,20.6,0.14
Calumet Beach,08/23/2016 02:00:00 PM,21.4,0.15
Montrose Beach,08/23/2016 02:00:00 PM,20.7,0.118
Ohio Street Beach,08/23/2016 02:00:00 PM,20.7,0.135
Calumet Beach,08/23/2016 03:00:00 PM,21.4,0.158
Montrose Beach,08/23/2016 03:00:00 PM,20.2,0.138
Ohio Street Beach,08/23/2016 03:00:00 PM,20.8,0.158
Calumet Beach,08/23/2016 04:00:00 PM,21.6,0.231
Ohio Street Beach,08/23/2016 04:00:00 PM,20.7,0.156
Calumet Beach,08/23/2016 05:00:00 PM,21.8,0.189
Ohio Street Beach,08/23/2016 05:00:00 PM,20.6,0.148
Montrose Beach,08/23/2016 04:00:00 PM,19.8,0.122
Calumet Beach,08/23/2016 06:00:00 PM,21.7,0.167
Montrose Beach,08/23/2016 06:00:00 PM,19.2,0.164
Ohio Street Beach,08/23/2016 06:00:00 PM,20.5,0.133
Calumet Beach,08/23/2016 07:00:00 PM,21.5,0.163
Montrose Beach,08/23/2016 07:00:00 PM,19,0.131
Ohio Street Beach,08/23/2016 07:00:00 PM,20.5,0.137
Calumet Beach,08/23/2016 08:00:00 PM,21.4,0.146
Montrose Beach,08/23/2016 08:00:00 PM,18.6,0.114
Ohio Street Beach,08/23/2016 08:00:00 PM,20.4,0.148
Calumet Beach,08/23/2016 09:00:00 PM,21.4,0.152
Montrose Beach,08/23/2016 09:00:00 PM,18,0.115
Ohio Street Beach,08/23/2016 09:00:00 PM,20.4,0.12
Calumet Beach,08/23/2016 10:00:00 PM,21.3,0.191
Montrose Beach,08/23/2016 10:00:00 PM,17.2,0.106
Ohio Street Beach,08/23/2016 10:00:00 PM,20.4,0.141
Calumet Beach,08/23/2016 11:00:00 PM,21.2,0.208
Montrose Beach,08/23/2016 11:00:00 PM,16.8,0.117
Ohio Street Beach,08/23/2016 11:00:00 PM,20.4,0.12
Calumet Beach,08/24/2016 03:00:00 AM,20.5,0.181
Montrose Beach,08/24/2016 03:00:00 AM,16.3,0.126
Ohio Street Beach,08/24/2016 03:00:00 AM,20.4,0.152
Ohio Street Beach,7/5/2017 6:00,20.2,0.187
Calumet Beach,08/24/2016 12:00:00 AM,21.3,0.203
Montrose Beach,08/24/2016 12:00:00 AM,16.6,0.116
Ohio Street Beach,08/24/2016 12:00:00 AM,20.4,0.121
Calumet Beach,08/24/2016 01:00:00 AM,20.9,0.224
Montrose Beach,08/24/2016 01:00:00 AM,16.4,0.121
Ohio Street Beach,08/24/2016 01:00:00 AM,20.4,0.132
Calumet Beach,08/24/2016 02:00:00 AM,20.7,0.204
Montrose Beach,08/24/2016 02:00:00 AM,16.3,0.122
Ohio Street Beach,08/24/2016 02:00:00 AM,20.4,0.149
Calumet Beach,08/24/2016 04:00:00 AM,20.5,0.16
Montrose Beach,08/24/2016 04:00:00 AM,16.3,0.126
Ohio Street Beach,08/24/2016 04:00:00 AM,20.3,0.146
Calumet Beach,08/24/2016 05:00:00 AM,20.5,0.178
Montrose Beach,08/24/2016 05:00:00 AM,16.5,0.127
Ohio Street Beach,08/24/2016 05:00:00 AM,20.3,0.144
Calumet Beach,08/24/2016 06:00:00 AM,20.5,0.199
Montrose Beach,08/24/2016 06:00:00 AM,16.6,0.122
Ohio Street Beach,08/24/2016 06:00:00 AM,20.3,0.125
Calumet Beach,08/24/2016 07:00:00 AM,20.4,0.18
Montrose Beach,08/24/2016 07:00:00 AM,16.4,0.123
Ohio Street Beach,08/24/2016 07:00:00 AM,20.3,0.121
Calumet Beach,08/24/2016 08:00:00 AM,20.4,0.194
Montrose Beach,08/24/2016 08:00:00 AM,16.5,0.113
Ohio Street Beach,08/24/2016 08:00:00 AM,20.3,0.122
Calumet Beach,08/24/2016 09:00:00 AM,20.4,0.147
Montrose Beach,08/24/2016 09:00:00 AM,16.8,0.121
Calumet Beach,08/24/2016 10:00:00 AM,20.4,0.135
Montrose Beach,08/24/2016 10:00:00 AM,16.8,0.122
Calumet Beach,08/24/2016 11:00:00 AM,20.3,0.161
Montrose Beach,08/24/2016 11:00:00 AM,16.7,0.12
Calumet Beach,08/24/2016 12:00:00 PM,20.4,0.111
Montrose Beach,08/24/2016 12:00:00 PM,16.8,0.125
Calumet Beach,08/24/2016 01:00:00 PM,20.5,0.151
Montrose Beach,08/24/2016 01:00:00 PM,16.9,0.147
Calumet Beach,08/24/2016 04:00:00 PM,21.2,0.156
Ohio Street Beach,6/3/2017 8:00,15.7,0.187
Calumet Beach,08/24/2016 02:00:00 PM,20.7,0.172
Montrose Beach,08/24/2016 02:00:00 PM,16.6,0.137
Ohio Street Beach,6/3/2017 9:00,15.9,0.187
Calumet Beach,08/24/2016 03:00:00 PM,21.2,0.162
Montrose Beach,08/24/2016 03:00:00 PM,17.5,0.135
Ohio Street Beach,6/3/2017 10:00,16.5,0.187
Ohio Street Beach,6/3/2017 11:00,16.8,0.187
Ohio Street Beach,6/3/2017 12:00,17.2,0.187
Ohio Street Beach,6/3/2017 13:00,17.5,0.187
Ohio Street Beach,6/3/2017 14:00,18.5,0.187
Ohio Street Beach,6/3/2017 15:00,18.2,0.187
Ohio Street Beach,6/3/2017 16:00,18.4,0.187
Ohio Street Beach,6/3/2017 17:00,17.5,0.187
Ohio Street Beach,6/3/2017 18:00,17.3,0.187
Ohio Street Beach,6/3/2017 19:00,17,0.187
Ohio Street Beach,6/3/2017 20:00,16.5,0.187
Ohio Street Beach,6/3/2017 21:00,16.5,0.187
Ohio Street Beach,6/3/2017 22:00,16.4,0.187
Ohio Street Beach,6/3/2017 23:00,16.5,0.187
Ohio Street Beach,6/4/2017 0:00,16.5,0.187
Ohio Street Beach,6/4/2017 3:00,16.5,0.187
Ohio Street Beach,6/4/2017 4:00,16.5,0.187
Ohio Street Beach,6/4/2017 5:00,16.4,0.187
Ohio Street Beach,6/4/2017 6:00,16.4,0.187
Ohio Street Beach,6/4/2017 7:00,16.5,0.187
Ohio Street Beach,6/4/2017 8:00,16.6,0.187
Ohio Street Beach,6/4/2017 9:00,16.8,0.187
Ohio Street Beach,6/4/2017 10:00,17.2,0.187
Ohio Street Beach,08/24/2016 09:00:00 AM,20.3,0.124
Montrose Beach,08/24/2016 04:00:00 PM,17.8,0.137
Calumet Beach,08/24/2016 05:00:00 PM,20.9,0.117
Montrose Beach,08/24/2016 05:00:00 PM,17.5,0.138
Calumet Beach,08/24/2016 06:00:00 PM,20.4,0.122
Montrose Beach,08/24/2016 06:00:00 PM,17.1,0.138
Calumet Beach,08/24/2016 07:00:00 PM,20.2,0.142
Montrose Beach,08/24/2016 07:00:00 PM,17.2,0.134
Calumet Beach,08/24/2016 08:00:00 PM,19.6,0.163
Montrose Beach,08/24/2016 08:00:00 PM,17,0.127
Calumet Beach,08/24/2016 09:00:00 PM,19.3,0.14
Montrose Beach,08/24/2016 09:00:00 PM,17.5,0.138
Calumet Beach,08/24/2016 10:00:00 PM,19.2,0.118
Montrose Beach,08/24/2016 10:00:00 PM,17.3,0.134
Calumet Beach,08/24/2016 11:00:00 PM,19.1,0.14
Montrose Beach,08/24/2016 11:00:00 PM,16.9,0.117
Calumet Beach,08/25/2016 12:00:00 AM,19.3,0.103
Montrose Beach,08/25/2016 12:00:00 AM,16.5,0.115
Calumet Beach,08/25/2016 01:00:00 AM,19.8,0.112
Montrose Beach,08/25/2016 01:00:00 AM,16.6,0.109
Calumet Beach,08/25/2016 02:00:00 AM,20.2,0.112
Montrose Beach,08/25/2016 02:00:00 AM,16.6,0.096
Calumet Beach,08/25/2016 03:00:00 AM,20.1,0.093
Montrose Beach,08/25/2016 03:00:00 AM,16.5,0.123
Calumet Beach,08/25/2016 04:00:00 AM,20.1,0.092
Montrose Beach,08/25/2016 04:00:00 AM,16.3,0.099
Calumet Beach,08/25/2016 05:00:00 AM,20.1,0.074
Montrose Beach,08/25/2016 05:00:00 AM,16.4,0.101
Calumet Beach,08/25/2016 06:00:00 AM,20,0.079
Montrose Beach,08/25/2016 06:00:00 AM,16.3,0.108
Calumet Beach,08/25/2016 07:00:00 AM,19.9,0.086
Montrose Beach,08/25/2016 07:00:00 AM,16.2,0.123
Calumet Beach,08/25/2016 08:00:00 AM,19.8,0.075
Montrose Beach,08/25/2016 08:00:00 AM,16.1,0.109
Calumet Beach,08/25/2016 09:00:00 AM,19.7,0.088
Montrose Beach,08/25/2016 09:00:00 AM,16,0.119
Calumet Beach,08/25/2016 10:00:00 AM,19.2,0.094
Montrose Beach,08/25/2016 10:00:00 AM,16.3,0.117
Calumet Beach,08/25/2016 11:00:00 AM,18.8,0.09
Montrose Beach,08/25/2016 11:00:00 AM,16.2,0.104
Calumet Beach,08/25/2016 12:00:00 PM,18.7,0.087
Montrose Beach,08/25/2016 12:00:00 PM,17.3,0.107
Calumet Beach,08/25/2016 01:00:00 PM,18.9,0.093
Montrose Beach,08/25/2016 01:00:00 PM,18,0.168
Calumet Beach,08/25/2016 02:00:00 PM,19.3,0.105
Montrose Beach,08/25/2016 02:00:00 PM,18.9,0.188
Calumet Beach,08/25/2016 03:00:00 PM,20.1,0.099
Montrose Beach,08/25/2016 03:00:00 PM,19.4,0.183
Calumet Beach,08/25/2016 04:00:00 PM,21.1,0.14
Montrose Beach,08/25/2016 04:00:00 PM,20.1,0.176
Calumet Beach,08/25/2016 05:00:00 PM,20.1,0.212
Montrose Beach,08/25/2016 05:00:00 PM,20.2,0.18
Ohio Street Beach,08/25/2016 05:00:00 PM,20.8,0.133
Calumet Beach,08/25/2016 06:00:00 PM,20.9,0.17
Montrose Beach,08/25/2016 06:00:00 PM,19.4,0.167
Ohio Street Beach,08/25/2016 06:00:00 PM,20.3,0.14
Calumet Beach,08/25/2016 07:00:00 PM,20.8,0.148
Montrose Beach,08/25/2016 07:00:00 PM,18.8,0.173
Ohio Street Beach,08/25/2016 07:00:00 PM,20.2,0.126
Calumet Beach,08/25/2016 08:00:00 PM,20.6,0.146
Montrose Beach,08/25/2016 08:00:00 PM,18.6,0.169
Ohio Street Beach,08/25/2016 08:00:00 PM,20,0.127
Calumet Beach,08/25/2016 09:00:00 PM,20.1,0.127
Montrose Beach,08/25/2016 09:00:00 PM,19.4,0.151
Ohio Street Beach,08/25/2016 09:00:00 PM,20,0.122
Calumet Beach,08/25/2016 10:00:00 PM,20.1,0.13
Montrose Beach,08/25/2016 10:00:00 PM,19.4,0.141
Ohio Street Beach,08/25/2016 10:00:00 PM,20,0.109
Calumet Beach,08/25/2016 11:00:00 PM,20.4,0.131
Montrose Beach,08/25/2016 11:00:00 PM,18.9,0.145
Ohio Street Beach,08/25/2016 11:00:00 PM,19.8,0.088
Calumet Beach,08/26/2016 12:00:00 AM,20.1,0.128
Montrose Beach,08/26/2016 12:00:00 AM,18.6,0.136
Ohio Street Beach,08/26/2016 12:00:00 AM,19.7,0.085
Calumet Beach,08/26/2016 02:00:00 AM,19.7,0.12
Montrose Beach,08/26/2016 02:00:00 AM,18.2,0.142
Ohio Street Beach,08/26/2016 02:00:00 AM,19.5,0.089
Ohio Street Beach,6/4/2017 11:00,17.9,0.187
Ohio Street Beach,7/5/2017 7:00,20.2,0.187
Ohio Street Beach,7/5/2017 8:00,20.3,0.187
Ohio Street Beach,7/5/2017 9:00,20.4,0.187
Ohio Street Beach,7/5/2017 10:00,20.7,0.187
Ohio Street Beach,7/5/2017 11:00,20.8,0.187
Ohio Street Beach,7/5/2017 12:00,20.9,0.187
Ohio Street Beach,7/5/2017 13:00,21.1,0.187
Ohio Street Beach,7/5/2017 14:00,21,0.187
Ohio Street Beach,7/5/2017 15:00,20.9,0.187
Ohio Street Beach,7/5/2017 16:00,21,0.187
Ohio Street Beach,7/5/2017 17:00,21,0.187
Ohio Street Beach,7/5/2017 18:00,21.1,0.187
Ohio Street Beach,7/5/2017 19:00,20.9,0.187
Ohio Street Beach,7/5/2017 20:00,20.9,0.187
Ohio Street Beach,7/5/2017 21:00,20.8,0.187
Ohio Street Beach,7/5/2017 22:00,20.6,0.187
Ohio Street Beach,7/5/2017 23:00,20.6,0.187
Ohio Street Beach,7/6/2017 0:00,20.6,0.187
Ohio Street Beach,7/6/2017 1:00,20.5,0.187
